,name,locs
331,data/16/135224897.npy,"[[12  0]
 [13  0]
 [13  1]
 [ 2  7]
 [ 3  7]
 [ 2  8]
 [ 3  8]
 [ 0 12]
 [ 1 12]
 [ 2 12]
 [ 3 12]
 [13 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]
 [ 3 13]
 [12 13]
 [13 13]]"
332,data/16/135224899.npy,"[[ 2  0]
 [ 4  0]
 [ 5  0]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 8  1]
 [ 9  1]
 [11  1]
 [ 2  2]
 [ 6  2]
 [ 9  2]
 [10  2]
 [11  2]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 7  3]
 [ 6  4]
 [12  4]
 [13  4]
 [ 3  5]
 [ 5  5]
 [ 6  5]
 [13  5]
 [ 3  6]
 [ 4  6]
 [ 6  6]
 [ 7  7]
 [11  7]
 [12  7]
 [ 4  8]
 [ 7  8]
 [12  8]
 [12  9]
 [ 6 10]
 [ 7 10]
 [12 10]
 [13 10]
 [ 2 11]
 [10 11]
 [12 11]
 [ 1 12]
 [ 9 12]
 [10 12]
 [ 1 13]
 [ 5 13]]"
333,data/16/135224900.npy,[]
334,data/16/135224901.npy,"[[ 2  0]
 [ 9  0]
 [10  0]
 [11  2]
 [12  2]
 [ 8  3]
 [ 9  3]
 [ 8  4]
 [10  4]
 [ 4  5]
 [ 6  5]
 [ 7  5]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 1  7]
 [ 2  7]
 [ 1  8]
 [10  8]
 [ 0  9]
 [ 7 10]
 [ 6 11]
 [ 7 11]
 [ 5 12]
 [ 6 12]
 [ 7 13]]"
335,data/16/135224902.npy,"[[ 6  8]
 [ 5  9]
 [ 6  9]
 [ 6 10]
 [ 7 10]
 [ 7 11]]"
336,data/16/135344019.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 2  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 0  6]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 0  9]
 [ 1  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 0 10]
 [ 1 10]
 [ 2 10]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [11 10]
 [12 10]
 [13 10]
 [ 1 11]
 [ 2 11]
 [ 3 11]
 [ 4 11]
 [ 5 11]
 [ 6 11]
 [ 7 11]
 [ 8 11]
 [ 9 11]
 [10 11]
 [11 11]
 [12 11]
 [13 11]
 [ 0 12]
 [ 1 12]
 [ 2 12]
 [ 3 12]
 [ 4 12]
 [ 5 12]
 [ 6 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]
 [ 3 13]
 [ 4 13]
 [ 5 13]
 [ 6 13]
 [ 7 13]
 [ 8 13]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
337,data/16/135344021.npy,"[[ 8  0]
 [12  0]
 [13  0]
 [ 3  1]
 [ 9  1]
 [ 8  2]
 [ 9  2]
 [11  2]
 [12  3]
 [ 5  5]
 [ 6  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 5  6]
 [ 4  7]
 [ 2  8]
 [ 4  8]
 [ 5  8]
 [ 9  8]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 4 10]
 [ 5 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [ 7 11]
 [ 3 12]
 [ 4 12]
 [ 0 13]
 [ 3 13]
 [ 4 13]
 [ 5 13]]"
338,data/16/135344022.npy,"[[11  2]
 [ 5  6]
 [ 8  6]
 [12  6]
 [ 1 10]
 [ 2 10]
 [ 1 11]
 [ 5 12]]"
339,data/16/135344023.npy,"[[ 8  0]
 [ 0  4]
 [ 1  4]
 [11  7]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 9  8]
 [ 2  9]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 0 12]
 [ 0 13]
 [ 1 13]]"
340,data/16/135344024.npy,"[[ 3  0]
 [ 4  0]
 [11  0]
 [12  0]
 [ 4  1]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [11  2]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [ 1  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [11  4]
 [12  4]
 [ 0  5]
 [ 2  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [12  5]
 [ 0  6]
 [11  6]
 [ 0  7]
 [ 6  8]
 [12  8]
 [13  8]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [12  9]
 [13  9]
 [ 2 10]
 [13 10]
 [13 11]
 [ 0 13]
 [ 2 13]]"
341,data/16/135344025.npy,"[[ 0  6]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 0  8]
 [ 8  8]
 [ 9  8]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 8  9]
 [ 9  9]
 [ 0 10]
 [ 4 10]]"
342,data/16/135344026.npy,"[[ 8  0]
 [ 9  0]
 [ 3  1]
 [ 5  1]
 [ 6  1]
 [ 8  1]
 [ 2  4]
 [11  4]
 [12  4]
 [ 6  7]
 [ 0  8]
 [ 3  8]
 [ 5  8]
 [ 3  9]
 [ 7  9]
 [ 8  9]
 [11  9]
 [12  9]
 [ 7 10]
 [ 8 10]
 [ 6 11]]"
343,data/16/135344027.npy,"[[ 8  2]
 [11  3]
 [12  3]
 [ 8  4]
 [12  4]
 [12  5]
 [ 0  7]
 [ 4  7]
 [ 2  9]
 [ 1 10]
 [11 10]
 [ 1 11]
 [ 8 11]
 [10 11]
 [12 12]]"
344,data/16/135344028.npy,"[[ 7  0]
 [ 3  1]
 [ 7  1]
 [10  1]
 [ 1  2]
 [ 3  2]
 [ 8  2]
 [ 8  3]
 [ 4  5]
 [11  5]
 [ 0  6]
 [11  6]
 [ 4  7]
 [ 5 10]
 [ 5 11]
 [ 8 12]
 [11 12]
 [ 8 13]
 [12 13]]"
345,data/16/135344029.npy,"[[10  0]
 [13  0]
 [10  1]
 [13  1]
 [ 6  3]
 [ 9  3]
 [10  3]
 [ 9  4]
 [ 9  5]
 [10  6]
 [ 1  7]
 [ 9  7]
 [10  7]
 [ 5  8]
 [ 9  8]
 [10  8]
 [ 9  9]
 [10  9]
 [10 10]
 [10 11]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
346,data/16/135344030.npy,[[ 5 13]]
347,data/16/135344031.npy,"[[ 0  0]
 [ 2  0]
 [13  0]
 [ 0  1]
 [ 6  1]
 [ 1  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 1  5]
 [ 2  5]
 [12  8]
 [11  9]
 [11 10]
 [ 9 11]
 [ 4 12]
 [ 5 12]]"
348,data/16/135344034.npy,"[[ 1  0]
 [ 2  0]
 [ 3  0]
 [ 9  0]
 [10  0]
 [12  0]
 [13  0]
 [ 2  1]
 [ 6  1]
 [11  2]
 [ 0  3]
 [ 0  4]
 [10  4]
 [ 0  5]
 [ 1  5]
 [10  5]
 [ 0  6]
 [ 7  6]
 [ 8  6]
 [11  7]
 [12  7]
 [12  8]
 [ 6  9]
 [ 7  9]
 [11  9]
 [12  9]
 [13  9]
 [11 10]
 [12 10]
 [13 10]
 [ 3 12]]"
349,data/16/135344035.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [13  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 3  4]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 0  5]
 [ 1  5]
 [ 2  5]
 [ 3  5]
 [ 4  5]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 0  6]
 [ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 0  8]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 0 10]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [11 10]
 [12 10]
 [13 10]
 [ 0 11]
 [ 1 11]
 [ 2 11]
 [ 3 11]
 [ 4 11]
 [ 5 11]
 [ 6 11]
 [ 7 11]
 [ 8 11]
 [ 9 11]
 [10 11]
 [11 11]
 [12 11]
 [13 11]
 [ 0 12]
 [ 1 12]
 [ 2 12]
 [ 3 12]
 [ 4 12]
 [ 5 12]
 [ 6 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]
 [ 3 13]
 [ 4 13]
 [ 5 13]
 [ 6 13]
 [ 7 13]
 [ 8 13]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
350,data/16/135344036.npy,"[[ 3  0]
 [ 3  1]
 [10  3]
 [10  4]
 [12  5]
 [12  6]
 [11  8]
 [11  9]
 [12  9]
 [13  9]
 [12 10]
 [13 10]
 [12 11]
 [ 3 12]
 [ 4 12]
 [ 6 12]
 [11 12]
 [12 12]
 [ 2 13]
 [ 3 13]
 [ 4 13]
 [ 6 13]
 [11 13]
 [12 13]]"
351,data/16/135344037.npy,"[[ 0  0]
 [ 1  0]
 [ 8  0]
 [ 5  2]
 [12  2]
 [ 7  3]
 [ 7  4]
 [ 0  5]
 [ 3  5]
 [11  5]
 [ 0  6]
 [ 1  6]
 [ 0  7]
 [ 1  7]
 [ 6  7]
 [ 7  7]
 [12  8]
 [ 7  9]
 [ 0 10]
 [ 1 10]
 [ 7 10]
 [ 9 10]
 [10 10]
 [ 1 11]
 [ 3 12]
 [ 4 12]
 [ 6 12]
 [ 9 12]
 [13 13]]"
352,data/16/135344038.npy,"[[11  3]
 [ 7  5]
 [10  5]
 [ 0  6]
 [ 1  6]
 [ 7  6]
 [ 8  6]
 [ 0  7]
 [ 1  7]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 2  9]
 [ 3  9]
 [ 9  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [11 10]
 [12 10]
 [13 10]
 [ 0 11]
 [ 1 11]
 [ 3 11]
 [ 4 11]
 [ 6 11]
 [ 7 11]
 [ 8 11]
 [ 9 11]
 [ 0 12]
 [ 6 12]
 [10 12]
 [ 2 13]
 [ 6 13]]"
353,data/16/135344039.npy,"[[ 3  1]
 [ 5  1]
 [ 6  1]
 [11  1]
 [13  1]
 [ 5  2]
 [ 6  2]
 [ 9  2]
 [13  2]
 [ 6  3]
 [ 7  3]
 [ 9  3]
 [ 2  4]
 [ 9  4]
 [ 3  5]
 [10  5]
 [ 3  6]
 [ 4  6]
 [10  6]
 [ 4  7]
 [ 5  7]
 [ 9  7]
 [10  7]
 [ 1  8]
 [ 0  9]
 [ 1  9]
 [ 0 10]
 [ 3 10]
 [ 4 10]
 [ 6 10]
 [ 5 11]
 [ 6 11]
 [ 7 11]
 [ 6 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [10 13]
 [11 13]
 [13 13]]"
354,data/16/135344041.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [ 0  1]
 [ 1  1]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [12  1]
 [ 2  2]
 [ 3  2]
 [ 4  2]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 3  6]
 [ 4  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 3  7]
 [ 4  7]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [12  8]
 [13  8]
 [ 5  9]
 [ 6  9]
 [ 9  9]
 [10  9]
 [11  9]
 [13  9]
 [ 5 10]
 [ 6 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [11 10]
 [13 10]
 [ 5 12]
 [ 6 12]
 [10 12]
 [11 12]
 [ 5 13]
 [ 6 13]
 [ 7 13]
 [10 13]
 [11 13]]"
355,data/16/135344043.npy,"[[ 6  1]
 [ 2  3]
 [ 3  3]
 [ 4  3]
 [ 3  4]
 [ 9  4]
 [10  6]
 [ 0  9]
 [11 11]
 [11 12]]"
356,data/16/135344044.npy,"[[ 6  3]
 [ 7  3]
 [ 6  4]
 [ 7  4]
 [11  5]
 [ 7  7]
 [ 2  8]
 [ 7  8]
 [ 5  9]
 [ 6  9]
 [ 5 13]
 [ 6 13]]"
357,data/16/135344045.npy,"[[ 0 12]
 [ 1 12]
 [ 0 13]
 [ 1 13]
 [ 2 13]]"
358,data/16/135344046.npy,[[1 0]]
359,data/16/135344047.npy,"[[ 0  0]
 [ 1  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [10  1]
 [11  1]
 [12  1]
 [ 0  2]
 [ 1  2]
 [ 0  3]
 [ 1  3]
 [ 2  3]
 [ 0  4]
 [ 1  4]
 [ 2  4]
 [ 0  5]
 [ 1  5]
 [ 6  6]
 [ 6  8]
 [ 0  9]
 [ 1  9]
 [ 2  9]
 [ 3  9]]"
360,data/16/135344048.npy,"[[ 8  1]
 [ 9  1]
 [13  1]
 [ 6  2]
 [ 9  2]
 [12  2]
 [ 5  3]
 [11  3]
 [12  3]
 [ 4  4]
 [ 5  4]
 [11  4]
 [ 4  5]
 [ 3  7]
 [10  7]
 [ 3  8]
 [10  8]
 [ 2  9]
 [ 3  9]
 [ 8  9]
 [13  9]
 [ 7 10]
 [ 6 11]]"
361,data/16/135344049.npy,[]
362,data/16/135344050.npy,"[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 5  0]
 [ 6  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [13  0]
 [ 0  1]
 [ 1  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 0  2]
 [ 1  2]
 [ 2  2]
 [ 9  2]
 [10  2]
 [11  2]
 [ 2  3]
 [ 5  3]
 [ 7  3]
 [ 9  3]
 [10  3]
 [11  3]
 [ 0  4]
 [ 1  4]
 [ 5  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [ 0  5]
 [ 1  5]
 [ 6  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [ 0  6]
 [ 4  6]
 [ 5  6]
 [ 9  6]
 [10  6]
 [12  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 8  7]
 [12  7]
 [13  7]
 [ 0  8]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [12  8]
 [13  8]
 [ 0  9]
 [ 1  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [13  9]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]
 [12 10]
 [13 10]
 [ 5 11]
 [ 6 11]
 [ 7 11]
 [ 8 11]
 [ 9 11]
 [10 11]
 [11 11]
 [13 11]
 [ 3 12]
 [ 5 12]
 [ 6 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 3 13]
 [ 6 13]
 [ 7 13]
 [ 8 13]
 [ 9 13]
 [12 13]
 [13 13]]"
363,data/16/135344051.npy,"[[10  0]
 [11  0]
 [10  1]
 [11  1]
 [12  1]
 [13  1]
 [11  2]
 [12  2]
 [13  2]
 [10  3]
 [ 5  4]
 [11  4]
 [12  4]
 [13  4]
 [ 6  5]
 [ 9  5]
 [11  5]
 [12  5]
 [ 2  6]
 [ 4  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [12  6]
 [13  6]
 [ 4  7]
 [10  7]
 [11  7]
 [13  7]
 [ 4  8]
 [13  9]
 [ 0 10]
 [ 1 10]
 [13 10]
 [ 2 11]
 [11 11]
 [12 11]
 [13 11]
 [ 3 12]
 [11 12]
 [12 12]
 [13 12]
 [13 13]]"
364,data/16/135344052.npy,"[[ 3  0]
 [ 4  0]
 [ 9  0]
 [10  0]
 [ 2  1]
 [ 3  1]
 [ 4  1]
 [ 3  2]
 [ 3  3]
 [ 5  3]
 [ 3  4]
 [ 7  4]
 [ 7  8]
 [ 2 10]
 [ 7 11]
 [ 5 12]]"
365,data/16/135344053.npy,"[[ 9  0]
 [12  0]
 [ 1  1]
 [ 9  1]
 [12  1]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 3  3]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 3  4]
 [ 4  4]
 [12  4]
 [ 3  5]
 [ 4  5]
 [ 3  6]
 [ 9  6]
 [ 1  7]
 [ 3  7]
 [ 1  8]
 [ 4  8]
 [11  8]
 [12  8]
 [ 1  9]
 [ 2  9]
 [ 4  9]
 [ 7  9]
 [ 3 11]
 [ 4 11]
 [ 3 12]
 [ 1 13]
 [ 2 13]]"
366,data/16/135344054.npy,"[[ 6  1]
 [ 6  2]
 [ 7  2]
 [13  2]
 [ 9  3]
 [10  3]
 [11  3]
 [13  3]
 [ 5  6]
 [ 5  7]
 [11  7]
 [12  7]
 [13  9]
 [ 5 10]
 [ 9 10]
 [ 0 11]
 [ 1 11]
 [ 5 11]
 [ 6 11]
 [ 9 11]
 [10 11]
 [ 0 12]
 [ 1 12]
 [10 12]
 [ 1 13]
 [ 2 13]]"
367,data/16/135344055.npy,"[[ 1  0]
 [ 2  0]
 [ 3  0]
 [ 6  0]
 [ 2  1]
 [ 3  1]
 [10  2]
 [ 0  3]
 [ 0  4]
 [ 1  5]
 [ 4  6]
 [ 7  7]
 [ 0  8]
 [ 0  9]
 [ 1  9]
 [11  9]
 [13  9]
 [ 0 11]
 [ 5 11]
 [ 6 11]
 [ 9 11]
 [12 11]
 [ 5 12]
 [ 9 12]
 [ 5 13]
 [12 13]]"
368,data/16/135344056.npy,"[[ 9  4]
 [10  4]]"
369,data/16/135344057.npy,"[[13  0]
 [ 8  1]
 [ 5  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 5  3]
 [10  4]
 [11  4]
 [10  5]
 [11  5]
 [12  5]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 0  7]
 [ 1  7]
 [ 2  7]
 [10  7]
 [13  7]
 [ 0  8]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [10  8]
 [11  8]
 [12  8]
 [ 0  9]
 [ 6  9]
 [ 7  9]
 [11  9]
 [12  9]
 [ 7 10]
 [ 1 11]
 [10 12]
 [11 12]
 [11 13]
 [12 13]
 [13 13]]"
370,data/16/135344058.npy,"[[ 6  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [12  1]
 [13  1]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [12  2]
 [13  2]
 [ 4  3]
 [ 5  3]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [12  3]
 [13  3]
 [ 4  4]
 [ 5  4]
 [ 6  4]
 [ 8  4]
 [13  4]
 [ 4  5]
 [ 5  5]
 [10  5]
 [ 4  6]
 [11  6]
 [ 4  7]
 [ 3  8]
 [ 4  8]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 7  9]
 [ 8  9]
 [12  9]
 [13  9]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 9 10]
 [13 10]
 [ 4 11]
 [ 5 11]
 [ 6 11]
 [13 11]
 [ 3 12]
 [ 4 12]
 [ 5 12]
 [ 6 12]
 [ 4 13]
 [ 5 13]]"
371,data/16/135344059.npy,"[[ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [ 2  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [11  1]
 [ 2  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [11  2]
 [ 8  3]
 [ 9  3]
 [10  3]
 [11  3]
 [12  3]
 [ 1  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [11  4]
 [12  4]
 [13  4]
 [ 8  5]
 [ 9  5]
 [10  5]
 [11  5]
 [12  5]
 [13  5]
 [ 8  6]
 [ 9  6]
 [10  6]
 [11  6]
 [12  6]
 [13  6]
 [ 8  7]
 [ 9  7]
 [10  7]
 [11  7]
 [12  7]
 [13  7]
 [ 8  8]
 [ 9  8]
 [10  8]
 [11  8]
 [12  8]
 [13  8]
 [ 8  9]
 [ 9  9]
 [10  9]
 [11  9]
 [12  9]
 [13  9]
 [ 8 10]
 [ 9 10]
 [10 10]
 [11 10]
 [12 10]
 [13 10]
 [ 2 11]
 [ 8 11]
 [ 9 11]
 [10 11]
 [11 11]
 [12 11]
 [13 11]
 [ 2 12]
 [ 3 12]
 [ 7 12]
 [ 8 12]
 [ 9 12]
 [10 12]
 [11 12]
 [12 12]
 [13 12]
 [ 7 13]
 [ 8 13]
 [ 9 13]
 [10 13]
 [11 13]
 [12 13]
 [13 13]]"
372,data/16/135344060.npy,"[[10  7]
 [ 0  9]]"
373,data/16/135344061.npy,"[[ 1  0]
 [ 2  0]
 [11  0]
 [ 2  1]
 [ 5  2]
 [10  3]
 [12  3]
 [13  3]
 [ 1  4]
 [ 1  6]
 [ 1  7]
 [ 6  8]
 [ 7  8]
 [ 6 10]
 [ 2 12]
 [ 2 13]]"
374,data/16/135344062.npy,"[[11  0]
 [12  0]
 [ 0  3]
 [ 3  3]
 [ 4  3]
 [ 9  7]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 3  9]
 [ 5  9]
 [ 9  9]
 [10  9]
 [ 4 10]
 [ 2 13]
 [ 4 13]]"
